timestamp,source,Longitude,Latitude,statecode,lganame,lgacode,wardname,wardcode,settlementname,Primary settlements,settlementid,globalid,Status,GDB Health Facility Name,health facility_longitude,health facility_latitude,Population under 1 year,Population under 5 years,Distance from Health facility to Settlement
20170508113505+01:00,eHA_Polio,9.93090183,11.89286461,BA,Itas/Gadau,5010,Gijina,BA1014,Gaduwawa,,3775464,c84beebc-95f4-4769-a4c3-a09b1626897e,RI Settlements existing in the GBD,Itas Health Post,9.998108,11.82648,6,50,23
20170508113505+01:00,eHA_Polio,9.96743228,11.89987906,BA,Itas/Gadau,5010,Gijina,BA1014,Garin Manu Kura,,3859214,4fc0a5ff-c4b3-4d79-ac4b-e12693f927cb,RI Settlements existing in the GBD,Itas Health Post,9.998108,11.82648,9,68,18
20170508113505+01:00,eHA_Polio,9.94562615,11.88447456,BA,Itas/Gadau,5010,Gijina,BA1014,Kajuwai,,3792038,8eab6f70-e0ff-4382-a0c0-416e1d895f93,RI Settlements existing in the GBD,Itas Health Post,9.998108,11.82648,3,21,22
20170508113505+01:00,eHA_Polio,9.91386773,11.88491523,BA,Itas/Gadau,5010,Gijina,BA1014,Kewaye,,3875799,6313f506-2c36-4c84-afff-141c908842f3,RI Settlements existing in the GBD,Itas Health Post,9.998108,11.82648,4,27,27
,JSI RI,9.925368333,11.86899833,BA,Itas/Gadau,5010,Gijina,BA1014,Rigar Jauro Babbaji,,,,collected by JSI,Itas Health Post,9.998108,11.82648,,,
,JSI RI,9.9391877,11.873303,BA,Itas/Gadau,5010,Gijina,BA1014,Rigar Jauro Sanda,,,,collected by JSI,Itas Health Post,9.998108,11.82648,,,
20170508113505+01:00,eHA_Polio,9.95342054,11.9007227,BA,Itas/Gadau,5010,Gijina,BA1014,Tsabaturus- Ashima,,3875858,4b610145-5762-40cd-a704-ecc914722c4f,RI Settlements existing in the GBD,Itas Health Post,9.998108,11.82648,5,35,20
20170508113505+01:00,eHA_Polio,9.99122172,11.80935247,BA,Itas/Gadau,5010,Gijina,BA1014,Ashantai,,3875900,bf3a35de-62bc-4151-b323-908a6bf4d5c2,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,6,43,3
20170508113505+01:00,eHA_Polio,9.94098757,11.84916543,BA,Itas/Gadau,5010,Gijina,BA1014,Baburuwa,,3792028,b3914cf3-345e-4062-82d7-8e5399dfe135,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,3,22,8
20170508113506+01:00,eHA_Polio,9.92150876,11.82239785,BA,Itas/Gadau,5010,Gijina,BA1014,Berdogel ,,3909184,d0ce4d92-1ca2-46ce-a1e4-076621db9aab,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,13,100,16
20170508113505+01:00,eHA_Polio,9.92977416,11.82219226,BA,Itas/Gadau,5010,Gijina,BA1014,Berdogel Fulani,,3792012,b441867a-82c7-4086-a54d-16bdf9e5dd89,GDB Settlements,Kafata Health Post,9.998108,11.82648,,,
20170508113505+01:00,eHA_Polio,9.97756053,11.81563078,BA,Itas/Gadau,5010,Gijina,BA1014,Chakamidari,,3859231,9f13dee4-899e-414b-80e5-866783dd289f,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,3,25,6
20170508113505+01:00,eHA_Polio,9.97594132,11.83438662,BA,Itas/Gadau,5010,Gijina,BA1014,Farto,,3892517,7c44308d-3ea2-4781-9b3f-9569e8abb878,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,47,332,3
20170508113505+01:00,eHA_Polio,9.94347764,11.85642062,BA,Itas/Gadau,5010,Gijina,BA1014,Gandiyal,,3792032,9493744b-83a2-4f20-aefd-1f84fd2f4195,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,1,7,9
,JSI RI,,,BA,Itas/Gadau,5010,Gijina,BA1014,Garin Adamu Alu,,,,Yet to be collected,Kafata Health Post,9.998108,11.82648,,,
20170508113505+01:00,eHA_Polio,9.98359525,11.81382102,BA,Itas/Gadau,5010,Gijina,BA1014,Garin Bagauda,,3875893,56ecd5de-bf5c-4499-ba54-441db52ea5ee,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,2,11,6
20170508113505+01:00,eHA_Polio,9.92737145,11.84391378,BA,Itas/Gadau,5010,Gijina,BA1014,Gijina Fada,,3875826,63f59dc5-3516-43f7-a509-ac334d8e130c,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,39,296,10
20170508113506+01:00,eHA_Polio,9.92745748,11.84207798,BA,Itas/Gadau,5010,Gijina,BA1014,Gijina Tsangaya,,3792006,d1c4bc9d-7e9e-40b7-ac55-693a8d7708fb,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,30,194,10
20170508113506+01:00,eHA_Polio,9.97224828,11.82202455,BA,Itas/Gadau,5010,Gijina,BA1014,Jankude,,3892513,f4f66886-5687-4be1-af06-f16bb3852576,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,7,57,5
20170508113505+01:00,eHA_Polio,9.941958807,11.83407847,BA,Itas/Gadau,5010,Gijina,BA1014,Ka'el,,3859181,8708e5a9-457d-46d9-84c3-1fe6c2fecafc,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,62,495,9
20170508113506+01:00,eHA_Polio,9.99962057,11.82423077,BA,Itas/Gadau,5010,Gijina,BA1014,Kafata Fada,,3775570,fccd50d0-c487-4798-a946-5b29909accf3,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,64,475,1
20170508113506+01:00,eHA_Polio,10.00801935,11.8299686,BA,Itas/Gadau,5010,Gijina,BA1014,Kafata Madafa,,3741974,d7f2d397-92dc-4ddc-a655-346599ecefa1,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,5,41,2
20170508113504+01:00,eHA_Polio,9.97679639,11.8327391,BA,Itas/Gadau,5010,Gijina,BA1014,Kalagaeri,,3808751,27a6ae92-f2ce-407a-bafe-33360c9d269d,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,47,332,3
20170508113505+01:00,eHA_Polio,9.96228759,11.82727063,BA,Itas/Gadau,5010,Gijina,BA1014,Kalagari Yamma,,3859207,7a94f82e-39d3-4fda-bad9-3fea0f82c051,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,47,332,6
20170508113505+01:00,eHA_Polio,9.942695627,11.8564379,BA,Itas/Gadau,5010,Gijina,BA1014,Kawari,,3892479,3f21da3f-e25b-4231-b91e-52b0d7d878ab,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,5,42,9
20170508113504+01:00,eHA_Polio,9.94804187,11.82134124,BA,Itas/Gadau,5010,Gijina,BA1014,Lauwo,,3691815,354b4592-7b72-46f7-a891-15de0420a070,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,6,44,8
20171013223454+01:00,Bauchi RI,9.94154235,11.82488539,BA,Itas/Gadau,5010,Gijina,BA1014,Lauwoyel,,3716260,8ba72a9a-3847-4488-9ac7-769d0c7dccb5,RI Settlements collected from the field,Kafata Health Post,9.998108,11.82648,7,53,9
20170508113505+01:00,eHA_Polio,9.93680662,11.83149361,BA,Itas/Gadau,5010,Gijina,BA1014,Manawashi,,3842494,a86c8b02-9d20-4ff2-934e-8a5d39911215,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,47,332,10
20180128001726+01:00,Bauchi RI,9.943050464,11.89208227,BA,Itas/Gadau,5010,Gijina,BA1014,Rigar Jauro Saleh,,3851665,07753a94-4e0e-4684-8c7f-82fcba00005c,RI Settlements collected from the field,Kafata Health Post,9.998108,11.82648,1,6,21
20180128001726+01:00,Bauchi RI,9.983415932,11.81351663,BA,Itas/Gadau,5010,Gijina,BA1014,Rigar Jauro Umuruje,,3717780,be0fcabc-cd7e-4306-b863-2f6907d53b53,RI Settlements collected from the field,Kafata Health Post,9.998108,11.82648,2,17,6
20170508113505+01:00,eHA_Polio,9.95447411,11.83921607,BA,Itas/Gadau,5010,Gijina,BA1014,Shinko ,,3725356,bc86ae80-e8aa-447a-95c0-6ccea676b427,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,47,332,7
20171014172140+01:00,Bauchi RI,9.914605839,11.88481733,BA,Itas/Gadau,5010,Gijina,BA1014,Unguwan Isah Girgiyal,,3649753,d0ca7bf9-b87b-4f27-9b39-71cefe12f133,RI Settlements collected from the field,Kafata Health Post,9.998108,11.82648,6,41,27
20170508113505+01:00,eHA_Polio,9.92623976,11.84280343,BA,Itas/Gadau,5010,Gijina,BA1014,Unguwar Sarkin Aska,,3792004,a02475fe-543d-48d0-82ef-c19ebf3c8dc9,RI Settlements existing in the GBD,Kafata Health Post,9.998108,11.82648,10,71,10
20170508113506+01:00,eHA_Polio,9.90582703,11.74622636,BA,Itas/Gadau,5010,Gwarai,BA1003,Azauna,,3758566,e62f3b94-0fbe-470d-85ff-957593eb4c4e,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,4,24,16
20170508113504+01:00,eHA_Polio,9.86702165,11.73911348,BA,Itas/Gadau,5010,Gwarai,BA1003,Bokaye,,3725196,1de4b39b-bae4-4e48-9443-40bb6778878f,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,4,27,18
20170508113506+01:00,eHA_Polio,9.84221021,11.75716881,BA,Itas/Gadau,5010,Gwarai,BA1003,Bori,,3892319,f8109cfd-79c5-4774-b3c4-6fb5c72f9acc,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,9,56,16
20170508113506+01:00,eHA_Polio,9.83456672,11.74536805,BA,Itas/Gadau,5010,Gwarai,BA1003,Borin Fulani,,3725135,e594e8c7-99fc-4572-a014-2197fbbf3343,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,0,3,18
20170508113505+01:00,eHA_Polio,9.87803419,11.7409367,BA,Itas/Gadau,5010,Gwarai,BA1003,Chikamidari,,3675172,9bce8b7f-23d0-456a-9c34-2f4e7b47a169,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,5,36,17
20170508113504+01:00,eHA_Polio,9.89691781,11.74283146,BA,Itas/Gadau,5010,Gwarai,BA1003,Dallori,,3675202,26df5fb1-499d-4cfe-967d-215e4d9507ca,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,6,37,15
20170508113505+01:00,eHA_Polio,9.90217583,11.76396731,BA,Itas/Gadau,5010,Gwarai,BA1003,Danmanda,,3842440,b0a8fbee-5d11-48c8-ad8b-cdf7959467e1,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,8,51,12
20170508113504+01:00,eHA_Polio,9.88130488,11.80635378,BA,Itas/Gadau,5010,Gwarai,BA1003,Ebette,,3859090,11de3505-c50c-4746-aaa8-277ab7cd2c52,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,30,208,9
20170508113506+01:00,eHA_Polio,9.85612459,11.75506446,BA,Itas/Gadau,5010,Gwarai,BA1003,Futti,,3909080,ff0b3f40-990c-401c-beab-49df384ccf0d,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,8,52,20
20170508113506+01:00,eHA_Polio,9.9050656,11.79348163,BA,Itas/Gadau,5010,Gwarai,BA1003,Gadara,,3758565,de257cf2-c287-4e2a-b292-2ffda81aa6b7,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,3,20,11
20171013202653+01:00,Bauchi RI,9.9001451,11.81983535,BA,Itas/Gadau,5010,Gwarai,BA1003,Gara,,3783213,37464bfd-7b0b-4d73-8bab-ce24466fa9be,RI Settlements collected from the field,Gwarai Health Clinic,9.900858,11.81565,3,20,1
20170508113504+01:00,eHA_Polio,9.91159171,11.81470255,BA,Itas/Gadau,5010,Gwarai,BA1003,Garin Ilu,,3825624,151cb4b7-4535-464b-9e68-3de72f01d79b,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,3,21,3
20171014171641+01:00,Bauchi RI,9.889349236,11.75293271,BA,Itas/Gadau,5010,Gwarai,BA1003,Gidan Nadabo  ,,3666310,a499d7af-0452-4548-af88-0c2d729f58ed,RI Settlements collected from the field,Gwarai Health Clinic,9.900858,11.81565,0,2,16
20170508113505+01:00,eHA_Polio,9.90043631,11.76941335,BA,Itas/Gadau,5010,Gwarai,BA1003,Gulumbi,,3825608,5bb7ccf5-b15f-4d57-beba-8eefa6302a91,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,5,32,13
20170508113505+01:00,eHA_Polio,9.90245287,11.81601662,BA,Itas/Gadau,5010,Gwarai,BA1003,Gwarai  ,,3725266,a90605ff-6559-447d-84f8-7676938a20d7,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,33,237,1
20170508113505+01:00,eHA_Polio,9.89773804,11.8022357,BA,Itas/Gadau,5010,Gwarai,BA1003,Kebewo,,3708457,83d2d20a-1d4c-4a88-b8d1-5b5b039dbbb0,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,0,3,10
20170508113505+01:00,eHA_Polio,9.89422861,11.74338931,BA,Itas/Gadau,5010,Gwarai,BA1003,Kilagana,,3691728,91f7f4c9-2029-486d-87d6-d7a6bdac3fb4,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,8,50,15
20170508113505+01:00,eHA_Polio,9.86753967,11.73547722,BA,Itas/Gadau,5010,Gwarai,BA1003,Kwajalewo,,3791915,c1d6a108-23ee-4647-bdb3-a31956af79a4,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,7,44,18
20170508113505+01:00,eHA_Polio,9.88238231,11.78709612,BA,Itas/Gadau,5010,Gwarai,BA1003,Madan,,3909134,68a37637-3d84-4762-a991-30db8f08d331,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,11,72,10
20170508113504+01:00,eHA_Polio,9.85784994,11.7374105,BA,Itas/Gadau,5010,Gwarai,BA1003,Makabadi,,3842380,29084207-6171-4240-9c47-73a6e7244959,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,8,48,19
20170508113504+01:00,eHA_Polio,9.86683441,11.78359882,BA,Itas/Gadau,5010,Gwarai,BA1003,Nafarga,,3909095,39d50c69-b6eb-44f1-860c-82427a8c74ea,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,3,22,11
20170508113505+01:00,eHA_Polio,9.85791162,11.76969967,BA,Itas/Gadau,5010,Gwarai,BA1003,Shambela,,3658605,5e4e2953-03f6-4600-b45e-62e5ab0b201f,RI Settlements existing in the GBD,Gwarai Health Clinic,9.900858,11.81565,8,54,22
20171014172140+01:00,Bauchi RI,9.855766,11.786012,BA,Itas/Gadau,5010,Gwarai,BA1003,Tsallage,,3666307,f4348378-b42f-4b05-b6f6-6c29e6db4d46,New Settlements,Gwarai Health Clinic,9.900858,11.81565,,,
20171014172140+01:00,Bauchi RI,9.889432,11.808177,BA,Itas/Gadau,5010,Gwarai,BA1003,Wuro Jauro Sa'idu,,3850223,726975e8-e5ee-4d26-8c77-a1187e1476a8,New Settlements,Not in ward,,,,,
20170508113506+01:00,eHA_Polio,9.8283325,11.78977892,BA,Itas/Gadau,5010,Gwarai,BA1003,Baffah Tsangaya,,3775298,de5fd06d-96bc-4c5c-b4c9-12546cd50939,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,6,42,6
20170508113505+01:00,eHA_Polio,9.81617547,11.73780434,BA,Itas/Gadau,5010,Gwarai,BA1003,Baggawo,,3691612,aaa35c7d-f5b9-4155-8c81-99b93b21519e,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,8,47,12
20170508113506+01:00,eHA_Polio,9.80648989,11.70049907,BA,Itas/Gadau,5010,Gwarai,BA1003,Beguwa ,,3741687,f347c0ec-76df-4cf2-bf95-21c81279572d,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,30,147,19
20170508113505+01:00,eHA_Polio,9.81541338,11.72422402,BA,Itas/Gadau,5010,Gwarai,BA1003,Dagashi,,3858978,bb3d0ab3-6d30-4d2b-8112-fc5837bda17e,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,7,45,10
20170508113505+01:00,eHA_Polio,9.82487658,11.78751074,BA,Itas/Gadau,5010,Gwarai,BA1003,Dawasa ,,3791824,3c92259c-c2b6-4f00-9f4d-edcf879c0f77,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,9,60,5
20171013212111+01:00,Bauchi RI,9.79385961,11.75661848,BA,Itas/Gadau,5010,Gwarai,BA1003,Digawa,,3783204,fb888660-d779-432d-9988-a63fe41e288b,RI Settlements collected from the field,Pango Dispensary,9.7991,11.76054,12,73,1
20170508113505+01:00,eHA_Polio,9.784806431,11.77628539,BA,Itas/Gadau,5010,Gwarai,BA1003,Gaurakaya,,3908974,88a7df4d-0616-4555-96e2-a232e71d333e,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,8,49,3
20170508113504+01:00,eHA_Polio,9.81469284,11.77294314,BA,Itas/Gadau,5010,Gwarai,BA1003,Gidan Kwari,,3842284,3c0eb515-aeec-4c09-8289-112c1a6f9bc5,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,18,111,3
20170508113504+01:00,eHA_Polio,9.79171563,11.79356477,BA,Itas/Gadau,5010,Gwarai,BA1003,Kirbitin Arewa,,3825448,2702c04d-bdda-49bf-9b3f-e60b96e55844,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,5,30,6
20170508113505+01:00,eHA_Polio,9.7945508,11.78714969,BA,Itas/Gadau,5010,Gwarai,BA1003,Kirbitin Kudu,,3808498,4d6adca6-a2bf-49fd-ad24-b7983fa001f7,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,9,57,4
20171013222409+01:00,Bauchi RI,9.79985303,11.76678831,BA,Itas/Gadau,5010,Gwarai,BA1003,Kunkel,,3699602,c3ede828-86b6-40f7-9ab2-37363733f49e,RI Settlements collected from the field,Pango Dispensary,9.7991,11.76054,5,28,1
20170508113506+01:00,eHA_Polio,9.82420609,11.69969688,BA,Itas/Gadau,5010,Gwarai,BA1003,Kwankuni Gabas,,3858988,d9b9f146-0df1-4e89-b04a-fc6362fe4568,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,2,14,21
20171014171641+01:00,Bauchi RI,9.835124,11.779027,BA,Itas/Gadau,5010,Gwarai,BA1003,Ladduga,,3883557,a6c92c9f-2153-4e24-a1dc-b9d2099971bf,RI Settlements collected from the field,Pango Dispensary,9.7991,11.76054,5,31,5
20170508113506+01:00,eHA_Polio,9.80123265,11.75835975,BA,Itas/Gadau,5010,Gwarai,BA1003,Pango ,,3842271,de8b4591-6081-45ae-9b95-c66d280b8b4e,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,12,69,1
20170508113504+01:00,eHA_Polio,9.80703003,11.78349542,BA,Itas/Gadau,5010,Gwarai,BA1003,Sabon Gari,,3708285,0a7c302b-302b-4281-9efb-8972e9b322b7,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,6,37,3
20171014172140+01:00,Bauchi RI,9.770793,11.786419,BA,Itas/Gadau,5010,Gwarai,BA1003,Taura  ,,3867016,9bb056d2-c2c2-4fa3-9330-9e84a13c3e39,RI Settlements collected from the field,Pango Dispensary,9.7991,11.76054,11,68,6
20170508113504+01:00,eHA_Polio,9.76697627,11.77629524,BA,Itas/Gadau,5010,Gwarai,BA1003,Tobaku,,3892207,2f00526c-d094-4d1c-b654-f02a1dd7f2ff,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,17,86,7
20170508113504+01:00,eHA_Polio,9.78031351,11.78295717,BA,Itas/Gadau,5010,Gwarai,BA1003,Yolla,,3892231,1e41b999-09b4-46a5-afee-458257fe9687,RI Settlements existing in the GBD,Pango Dispensary,9.7991,11.76054,15,88,4
20170508113505+01:00,eHA_Polio,9.77682158,11.78094326,BA,Itas/Gadau,5010,Gwarai,BA1003,Yolla Baho,,3892222,7dbec401-b50a-4cfc-a799-612eb1d0ca78,GDB Settlements,Pango Dispensary,9.7991,11.76054,,,
20170508113504+01:00,eHA_Polio,9.980978461,11.76385229,BA,Itas/Gadau,5010,Gyara,BA1015,Abbari  ,,3691863,1f81075d-ffbc-474e-a335-61968d399a41,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,7,46,10
20170508113505+01:00,eHA_Polio,10.00259621,11.7794916,BA,Itas/Gadau,5010,Gyara,BA1015,Ajingire,,3800156,5c48b91f-97e2-4d5b-ad52-d6df6d5f8aec,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,9,58,3
20170508113506+01:00,eHA_Polio,9.97450806,11.77915688,BA,Itas/Gadau,5010,Gyara,BA1015,Bunturu,,3892515,ed6b2ff9-af67-4d52-9075-91c36e7f012b,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,4,23,10
20170508113505+01:00,eHA_Polio,9.97241723,11.81666664,BA,Itas/Gadau,5010,Gyara,BA1015,Doleri,,3725375,841d0f3a-de6e-4445-8926-2673d6dead3b,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,4,30,4
,JSI RI,9.9748619,11.799422,BA,Itas/Gadau,5010,Gyara,BA1015,Garin Alhaji,,,,collected by JSI,Gyara Dispensary,9.983209,11.79038,,,
20170508113504+01:00,eHA_Polio,9.96901423,11.79053204,BA,Itas/Gadau,5010,Gyara,BA1015,Garin Alhaji,,3909248,19900b12-ba5a-4e49-a265-390292ece7e1,GDB Settlements,Gyara Dispensary,9.983209,11.79038,,,
20170508113505+01:00,eHA_Polio,9.96042863,11.75765217,BA,Itas/Gadau,5010,Gyara,BA1015,Garin Lawan Gabas,,3892504,54705545-7534-45b2-b3a8-3a3c8eff6d05,GDB Settlements,Gyara Dispensary,9.983209,11.79038,,,
20170508113504+01:00,eHA_Polio,9.95811772,11.75706574,BA,Itas/Gadau,5010,Gyara,BA1015,Garin Lawan Yamma,,3741913,139f1494-164e-4d33-ae11-58db93249753,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,5,34,12
20170508113505+01:00,eHA_Polio,9.94334466,11.8073731,BA,Itas/Gadau,5010,Gyara,BA1015,Ginja,,3758625,cb1fb880-9665-40df-8447-d72fe284509b,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,5,36,7
20170508113504+01:00,eHA_Polio,9.98529411,11.79067247,BA,Itas/Gadau,5010,Gyara,BA1015,Gyara  ,,3741939,07e72d13-a456-4068-ac3e-1bdbc1979360,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,73,548,1
20171014171641+01:00,Bauchi RI,9.954835,11.792879,BA,Itas/Gadau,5010,Gyara,BA1015,Jukuna,,3683070,7e0a6a2b-e0aa-4e8e-8687-fabc2389a986,RI Settlements collected from the field,Gyara Dispensary,9.983209,11.79038,0,2,5
20170508113506+01:00,eHA_Polio,9.96652526,11.76831793,BA,Itas/Gadau,5010,Gyara,BA1015,Kashuwa ,,3808735,eb5fc5a3-a786-4fb4-aa6a-d9644fea43f5,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,28,193,8
20171119190319+01:00,Bauchi RI,9.956209,11.8030237,BA,Itas/Gadau,5010,Gyara,BA1015,Katumbus,,3867032,0e6d375f-5309-4ee4-90d3-cd00887479b1,RI Settlements collected from the field,Gyara Dispensary,9.983209,11.79038,24,153,5
20170508113504+01:00,eHA_Polio,9.9822144,11.78630642,BA,Itas/Gadau,5010,Gyara,BA1015,Kawari ,,3875892,092bef05-48ea-4c61-ba98-f450450d81b8,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,7,52,1
20170508113505+01:00,eHA_Polio,9.962938522,11.81808428,BA,Itas/Gadau,5010,Gyara,BA1015,Lutai,,3900645,b889ccc7-227f-4db3-8668-f8058c5aaf35,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,8,58,5
20170508113506+01:00,eHA_Polio,9.992936528,11.77594263,BA,Itas/Gadau,5010,Gyara,BA1015,Mayau,,3859248,f50a0800-c6b2-4422-8dc7-b28c093bcfd9,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,8,54,2
20170508113504+01:00,eHA_Polio,9.964664083,11.81031742,BA,Itas/Gadau,5010,Gyara,BA1015,Nayi Nawa,,3650103,24413fc0-46bf-4284-8542-91c23df05999,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,5,39,4
20170508113505+01:00,eHA_Polio,9.99163851,11.80875624,BA,Itas/Gadau,5010,Gyara,BA1015,Taura  ,,3741943,4d73f7f6-5703-4972-b69b-ec5582b6881b,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,11,68,4
20170508113504+01:00,eHA_Polio,9.974197304,11.78739209,BA,Itas/Gadau,5010,Gyara,BA1015,Tsamiya,,3758664,1f6b66f6-16b5-42ce-bd3f-e268a126ff40,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,4,32,2
20170508113505+01:00,eHA_Polio,9.94423398,11.80069316,BA,Itas/Gadau,5010,Gyara,BA1015,Zakwaram Gabas,,3675267,8fbd2d36-ef7c-447f-8f8b-965a1393579e,RI Settlements existing in the GBD,Gyara Dispensary,9.983209,11.79038,49,352,6
20171014171640+01:00,Bauchi RI,9.98582,11.853475,BA,Itas/Gadau,5010,Itas,BA1001,Baushe Babba,,3683076,5ef1fa1d-6792-4e33-88bc-3f28c08af8ae,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,38,278,3
20170508113505+01:00,eHA_Polio,10.00353646,11.87940687,BA,Itas/Gadau,5010,Itas,BA1001,Kufayin Mai Garaya,,3859264,a4845832-3f97-450c-968a-21720ec0a781,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,5,34,6
20170508113505+01:00,eHA_Polio,9.96083133,11.85660304,BA,Itas/Gadau,5010,Itas,BA1001,Layin Baba Saje,,3675285,45c8068d-246a-4050-b65a-a5c7ddee6468,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,217,1911,2
20171014171641+01:00,Bauchi RI,9.963805,11.857702,BA,Itas/Gadau,5010,Itas,BA1001,Nassarawa Bakin Kasuwa,,3900243,0596037c-1a77-4ae6-b506-da2f70e7d86b,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,1
20170508113505+01:00,eHA_Polio,10.00300635,11.87025773,BA,Itas/Gadau,5010,Itas,BA1001,Rinsti,,3658775,c4dff34f-3795-461d-8026-01318e2c35fd,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,11,78,6
20170508113504+01:00,eHA_Polio,9.958431575,11.85561341,BA,Itas/Gadau,5010,Itas,BA1001,Sdp,,3909231,010d12a7-0afc-4a32-a6c5-6a1397098ef9,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,217,1911,2
20170508113505+01:00,eHA_Polio,10.01415884,11.8541465,BA,Itas/Gadau,5010,Itas,BA1001,Shafada,,3741983,41d67ad0-e9c3-4f80-b75c-224fc34934cf,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,9,61,6
20170508113504+01:00,eHA_Polio,9.96475302,11.85994449,BA,Itas/Gadau,5010,Itas,BA1001,Shamaki Kaura,,3675294,0d5d06ab-5842-4216-a3df-4739b6db2e23,RI Settlements existing in the GBD,Itas General Hospital,9.968384,11.85275,217,1911,2
20171013230037+01:00,Bauchi RI,9.96171021,11.85467814,BA,Itas/Gadau,5010,Itas,BA1001,Unguwan Abuja ,,3883568,1d66d2a7-5c75-4fdf-b95d-c141d5023d67,RI Settlements collected from the field,Itas General Hospital,9.968384,11.85275,217,1911,1
